filename,width,height,class,xmin,ymin,xmax,ymax
Data\images/237173cd76e143e3abe37eacd9386b62.png,416,416,POL,24,220,88,262
Data\images/23868987b03948d6aab9740292c70553.png,416,416,ANOM,353,80,393,131
Data\images/23868987b03948d6aab9740292c70553.png,416,416,POL,310,285,379,332
Data\images/23868987b03948d6aab9740292c70553.png,416,416,ANOM,67,108,112,166
Data\images/23868987b03948d6aab9740292c70553.png,416,416,POL,247,99,299,148
Data\images/23abf64b7c2c489aa80b11003f325f18.png,416,416,POL,271,134,358,203
Data\images/23abf64b7c2c489aa80b11003f325f18.png,416,416,ANOM,305,377,338,407
Data\images/23abf64b7c2c489aa80b11003f325f18.png,416,416,ANOM,19,25,38,45
Data\images/23abf64b7c2c489aa80b11003f325f18.png,416,416,ANOM,377,183,408,212
Data\images/23abf64b7c2c489aa80b11003f325f18.png,416,416,ANOM,364,280,387,310
Data\images/23abf64b7c2c489aa80b11003f325f18.png,416,416,ANOM,63,106,99,131
Data\images/23abf64b7c2c489aa80b11003f325f18.png,416,416,ANOM,200,254,231,285
Data\images/23abf64b7c2c489aa80b11003f325f18.png,416,416,ANOM,271,266,287,284
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,POL,171,150,238,219
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,OTHPAR,387,114,404,130
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,OTHPAR,11,46,22,63
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,OTHPAR,333,315,361,341
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,OTHPAR,305,192,337,216
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,ANOM,11,82,40,112
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,ANOM,222,134,253,157
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,ANOM,199,109,215,129
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,OTHPAR,322,184,343,199
Data\images/23b2d967fe82455abaf76eb4c895d000.png,416,416,ANOM,225,334,241,348
Data\images/241266c8c3944fb1868a1b5bff5851f4.png,416,416,OTHPAR,232,350,269,392
Data\images/241266c8c3944fb1868a1b5bff5851f4.png,416,416,OTHPAR,51,217,119,296
Data\images/241266c8c3944fb1868a1b5bff5851f4.png,416,416,ANOM,347,354,382,381
Data\images/241266c8c3944fb1868a1b5bff5851f4.png,416,416,ANOM,277,323,300,343
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,49,11,74,53
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,381,110,411,143
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,299,84,343,116
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,135,330,166,372
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,OTHPAR,340,71,358,92
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,53,307,84,343
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,314,348,361,398
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,372,229,400,265
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,POL,329,11,379,58
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,183,183,221,226
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,17,9,41,33
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,OTHPAR,96,359,119,374
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,166,57,190,82
Data\images/247bd65018e847f3b58e1b4f99022dbd.png,416,416,ANOM,86,183,101,195
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,POL,144,207,201,266
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,POL,156,175,223,234
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,ANOM,127,41,157,69
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,POL,128,241,171,297
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,POL,331,219,391,273
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,ANOM,52,254,83,289
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,POL,329,161,398,221
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,ANOM,215,118,251,153
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,POL,255,28,321,89
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,ANOM,35,359,65,374
Data\images/253ed3e6ac0d4bfb9b7b4064e416f5d5.png,416,416,ANOM,83,317,113,346
Data\images/256a9ab39ef74079b8594b7a280e58f0.png,416,416,POL,34,124,108,189
Data\images/256a9ab39ef74079b8594b7a280e58f0.png,416,416,OTHPAR,115,43,140,68
Data\images/256a9ab39ef74079b8594b7a280e58f0.png,416,416,ANOM,124,156,143,175
Data\images/256a9ab39ef74079b8594b7a280e58f0.png,416,416,MOL,5,214,23,233
Data\images/256a9ab39ef74079b8594b7a280e58f0.png,416,416,OTHPAR,98,195,118,218
Data\images/256a9ab39ef74079b8594b7a280e58f0.png,416,416,OTHPAR,277,70,294,89
Data\images/256a9ab39ef74079b8594b7a280e58f0.png,416,416,ANOM,163,365,173,377
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,POL,254,299,323,362
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,ANOM,221,239,252,268
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,ANOM,139,300,166,336
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,ANOM,276,94,301,119
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,ANOM,32,138,65,170
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,POL,180,75,229,127
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,POL,229,17,298,79
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,ANOM,134,148,151,194
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,ANOM,212,386,248,412
Data\images/25823a38aa654d02b076fb159164ac11.png,416,416,ANOM,145,194,158,223
Data\images/261ab0d0936442f38e6c2110496a3519.png,416,416,OTHPAR,56,170,90,214
Data\images/261ab0d0936442f38e6c2110496a3519.png,416,416,OTHPAR,228,211,291,274
Data\images/261ab0d0936442f38e6c2110496a3519.png,416,416,OTHPAR,52,366,92,407
Data\images/261ab0d0936442f38e6c2110496a3519.png,416,416,OTHPAR,195,188,211,208
Data\images/261ab0d0936442f38e6c2110496a3519.png,416,416,OTHPAR,355,323,403,362
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,POL,250,273,306,335
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,ANOM,98,16,128,44
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,ANOM,372,104,399,127
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,ANOM,11,170,41,413
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,POL,165,258,218,313
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,POL,332,170,406,252
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,ANOM,222,214,258,246
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,ANOM,49,177,73,203
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,POL,110,135,181,218
Data\images/26233e8f5ac84ded9d13755aad6b4fa0.png,416,416,ANOM,302,56,319,72
Data\images/2639b64e68ad44969d91df1f5b81c78f.png,416,416,OTHPAR,239,247,259,265
Data\images/2639b64e68ad44969d91df1f5b81c78f.png,416,416,MOL,222,137,240,158
Data\images/2639b64e68ad44969d91df1f5b81c78f.png,416,416,ANOM,320,90,336,106
Data\images/2639b64e68ad44969d91df1f5b81c78f.png,416,416,OTHPAR,207,136,223,154
Data\images/2639b64e68ad44969d91df1f5b81c78f.png,416,416,OTHPAR,310,241,329,258
Data\images/2639b64e68ad44969d91df1f5b81c78f.png,416,416,ANOM,251,95,281,125
Data\images/2639b64e68ad44969d91df1f5b81c78f.png,416,416,ANOM,111,92,139,121
Data\images/2639b64e68ad44969d91df1f5b81c78f.png,416,416,OTHPAR,342,4,380,40
Data\images/2639b64e68ad44969d91df1f5b81c78f.png,416,416,ANOM,50,362,65,374
Data\images/2724d12aab5649ce8214284cf4d0dd48.png,416,416,POL,306,236,414,342
Data\images/2724d12aab5649ce8214284cf4d0dd48.png,416,416,POL,108,231,215,332
Data\images/2724d12aab5649ce8214284cf4d0dd48.png,416,416,POL,142,5,253,88
Data\images/2724d12aab5649ce8214284cf4d0dd48.png,416,416,POL,132,129,258,227
Data\images/2724d12aab5649ce8214284cf4d0dd48.png,416,416,ANOM,64,360,95,413
Data\images/2724d12aab5649ce8214284cf4d0dd48.png,416,416,POL,228,299,347,408
Data\images/2724d12aab5649ce8214284cf4d0dd48.png,416,416,POL,9,0,125,84
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,OTHPAR,72,72,90,94
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,OTHPAR,334,184,351,198
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,OTHPAR,187,307,209,329
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,OTHPAR,192,42,209,69
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,OTHPAR,208,116,227,136
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,OTHPAR,49,182,70,200
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,OTHPAR,13,191,31,205
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,ANOM,191,354,203,366
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,ANOM,57,217,88,234
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,OTHPAR,215,352,230,377
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,MOL,155,144,189,173
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,MOL,344,168,363,186
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,ANOM,64,45,84,64
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,OTHPAR,299,9,329,33
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,ANOM,27,205,40,217
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,ANOM,24,293,43,310
Data\images/2736c5617182401b8c79da4b2cfbe50f.png,416,416,ANOM,250,59,267,74
Data\images/28369baf97354ec4be4394f5c1a0e6f5.png,416,416,MOL,202,309,220,331
Data\images/28369baf97354ec4be4394f5c1a0e6f5.png,416,416,ANOM,163,379,197,414
Data\images/28369baf97354ec4be4394f5c1a0e6f5.png,416,416,OTHPAR,195,111,206,127
Data\images/28369baf97354ec4be4394f5c1a0e6f5.png,416,416,OTHPAR,221,252,257,289
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,293,213,326,246
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,286,381,305,398
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,17,273,50,319
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,221,95,247,122
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,203,286,225,309
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,190,266,206,283
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,205,231,229,251
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,166,98,190,124
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,131,289,163,314
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,234,9,265,36
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,228,351,271,375
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,43,246,82,280
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,157,296,187,321
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,ANOM,147,0,155,123
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,185,189,202,212
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,113,88,140,112
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,78,39,119,71
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,235,79,277,101
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,354,216,378,233
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,OTHPAR,166,127,177,144
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,239,51,261,73
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,88,163,125,199
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,ANOM,142,123,151,181
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,228,191,251,217
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,164,160,192,183
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,88,243,104,267
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,372,27,398,50
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,19,248,37,267
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,82,328,114,358
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,35,273,117,354
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,268,316,296,341
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,234,231,256,249
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,324,332,368,360
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,295,156,322,174
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,140,267,156,290
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,274,281,291,297
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,351,167,368,183
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,ANOM,143,317,152,393
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,329,195,353,227
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,177,132,200,160
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,121,158,158,199
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,64,346,83,359
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,326,169,344,184
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,109,194,131,215
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,69,99,105,126
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,200,43,235,85
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,ANOM,143,215,153,269
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,300,359,317,381
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,71,175,92,192
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,1,303,23,322
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,ANOM,50,371,73,390
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,ANOM,109,244,131,269
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,MOL,111,303,141,339
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,ANOM,360,150,374,159
Data\images/2884f999c2e749a184c6b689719e0499.png,416,416,ANOM,82,125,104,147
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,93,294,110,310
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,266,97,288,116
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,309,388,331,408
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,208,48,253,91
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,91,249,121,276
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,39,158,58,173
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,206,371,239,401
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,85,355,102,371
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,254,182,290,214
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,ANOM,338,340,356,354
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,162,128,181,147
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,MOL,36,227,73,258
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,295,340,321,355
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,4,276,27,301
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,168,26,202,55
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,124,343,146,364
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,325,302,361,332
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,MOL,324,117,343,136
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,312,45,330,65
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,324,99,344,116
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,MOL,109,195,130,214
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,188,173,233,202
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,48,13,65,35
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,ANOM,193,351,212,369
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,122,112,156,138
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,275,155,299,175
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,MOL,143,260,162,278
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,13,182,27,196
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,302,138,338,179
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,MOL,367,305,384,322
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,OTHPAR,243,305,286,340
Data\images/28cac9d10b584a5dbbac55dd157534ad.png,416,416,ANOM,127,401,151,414
Data\images/28dc9bbfaf764efc8bbf7fe5d97212a7.png,416,416,OTHPAR,314,147,367,197
Data\images/28dc9bbfaf764efc8bbf7fe5d97212a7.png,416,416,OTHPAR,288,303,305,319
Data\images/28dc9bbfaf764efc8bbf7fe5d97212a7.png,416,416,ANOM,153,333,177,351
Data\images/28dc9bbfaf764efc8bbf7fe5d97212a7.png,416,416,OTHPAR,57,382,86,407
Data\images/28dc9bbfaf764efc8bbf7fe5d97212a7.png,416,416,ANOM,251,278,267,303
Data\images/28dc9bbfaf764efc8bbf7fe5d97212a7.png,416,416,ANOM,224,3,250,29
Data\images/28dc9bbfaf764efc8bbf7fe5d97212a7.png,416,416,ANOM,319,14,336,30
Data\images/28dc9bbfaf764efc8bbf7fe5d97212a7.png,416,416,ANOM,80,27,95,44
Data\images/28dc9bbfaf764efc8bbf7fe5d97212a7.png,416,416,ANOM,28,316,51,333
Data\images/29c7c1d6223049869560ab54daafd44e.png,416,416,POL,200,290,273,358
Data\images/29c7c1d6223049869560ab54daafd44e.png,416,416,POL,297,205,372,281
Data\images/29c7c1d6223049869560ab54daafd44e.png,416,416,POL,206,118,287,187
Data\images/29c7c1d6223049869560ab54daafd44e.png,416,416,POL,60,302,127,379
Data\images/29c7c1d6223049869560ab54daafd44e.png,416,416,ANOM,206,216,218,239
Data\images/29c7c1d6223049869560ab54daafd44e.png,416,416,ANOM,41,249,60,264
Data\images/29c7c1d6223049869560ab54daafd44e.png,416,416,ANOM,16,333,30,349
Data\images/29c7c1d6223049869560ab54daafd44e.png,416,416,OTHPAR,245,345,299,384
Data\images/29c7c1d6223049869560ab54daafd44e.png,416,416,OTHPAR,294,386,313,412
Data\images/29cfd6240f71453c83405eb6ff9a50bd.png,416,416,OTHPAR,384,37,407,58
Data\images/29cfd6240f71453c83405eb6ff9a50bd.png,416,416,ANOM,25,299,53,317
Data\images/29cfd6240f71453c83405eb6ff9a50bd.png,416,416,OTHPAR,59,270,80,292
Data\images/29cfd6240f71453c83405eb6ff9a50bd.png,416,416,OTHPAR,171,203,210,242
Data\images/29cfd6240f71453c83405eb6ff9a50bd.png,416,416,OTHPAR,52,196,72,216
Data\images/29cfd6240f71453c83405eb6ff9a50bd.png,416,416,ANOM,263,265,288,283
Data\images/29cfd6240f71453c83405eb6ff9a50bd.png,416,416,OTHPAR,255,234,290,260
Data\images/29cfd6240f71453c83405eb6ff9a50bd.png,416,416,POL,7,35,65,91
Data\images/29cfd6240f71453c83405eb6ff9a50bd.png,416,416,ANOM,100,183,115,198
Data\images/29eaa535f14547e79d65c2cfa9be8070.png,416,416,MOL,261,242,278,260
Data\images/29eaa535f14547e79d65c2cfa9be8070.png,416,416,OTHPAR,44,300,87,348
Data\images/2a0254788c9d4f53937d5a0c18d2114f.png,416,416,OTHPAR,339,96,364,112
Data\images/2a0254788c9d4f53937d5a0c18d2114f.png,416,416,OTHPAR,358,229,376,247
Data\images/2a0254788c9d4f53937d5a0c18d2114f.png,416,416,OTHPAR,74,158,102,198
Data\images/2a0254788c9d4f53937d5a0c18d2114f.png,416,416,ANOM,305,164,326,182
Data\images/2a0254788c9d4f53937d5a0c18d2114f.png,416,416,ANOM,120,227,133,244
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,OTHPAR,294,165,317,191
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,ANOM,349,197,404,276
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,OTHPAR,301,106,343,141
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,ANOM,177,98,229,152
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,OTHPAR,209,305,232,325
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,ANOM,6,246,77,294
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,MOL,9,106,35,134
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,OTHPAR,252,355,286,401
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,OTHPAR,342,382,358,406
Data\images/2a463985f2324e238bf50b1e8ecb2140.png,416,416,ANOM,13,43,37,80
Data\images/2a5afab2a19d42fc8b518b3331b12602.png,416,416,MOL,273,344,291,364
